km,price
97968,45413.32
137713,11059.869999999999
100559,94.40999999999985
100348,17319.52
27604,34095.96
117806,20163.940000000002
214860,8363.4
87286,18117.14
193244,49650.56
83124,11501.76
210006,7332.9400000000005
73659,18194.41
215901,12957.99
34674,8403.26
101276,49836.24
50475,1765.25
105161,15448.39
229895,-7915.950000000001
135140,22135.6
177385,27785.15
131217,-4005.17
30314,-5491.139999999999
85989,37260.11
77130,34655.7
206237,17125.63
119987,21345.129999999997
37008,25522.92
30874,26566.260000000002
206723,22785.77
148564,6218.360000000001
49205,17289.95
27187,34898.13
27224,32308.760000000002
165790,8059.1
217316,39696.84
93920,25172.8
197728,17537.72
86483,1874.17
87904,50961.96
247327,31343.73
218356,5687.4400000000005
134491,29335.09
189712,15587.88
248661,1855.3899999999994
193692,18311.08
198512,41385.88
155827,12502.73
119041,12122.59
203417,31022.83
165511,4614.889999999999
12289,34243.11
217111,6397.889999999999
135108,19958.92
228184,18765.16
68968,52507.32
244545,31192.55
181366,7798.34
39695,33136.05
243645,48569.55
218281,57693.19
149460,2166.3999999999996
140413,22730.87
77429,23055.71
144947,-3358.4699999999993
208439,44655.61
157210,10613.9
45540,47568.6
200678,4458.219999999999
119810,30231.9
176128,33275.72
204902,29635.98
108474,4769.26
173309,37776.91
239920,25138.8
155342,34963.58
126070,50311.3
165419,-13357.19
67213,28587.870000000003
142305,20124.95
265,18607.35
202519,12971.81
185297,42775.03
132265,27002.35
144895,13331.05
78977,56254.229999999996
79955,29250.45
855,3629.4500000000007
247464,-11884.64
218607,-1275.0699999999997
161183,6309.17
226845,30942.55
14247,20997.53
196250,-5480.5
41460,38119.4
186548,31042.52
20033,16386.67
164454,17421.46
71671,8959.29
93344,11561.56
234750,25034.5
145262,39883.38
96236,14839.64
122829,36739.71
106792,29825.08
81697,39679.03
86571,22541.29
169966,49543.34
241525,33063.75
151997,28690.03
213919,36669.81
246775,10281.25
121397,5191.030000000001
74392,36495.08
101017,-3164.17
244726,19737.739999999998
32842,16689.58
70195,16453.05
173581,22947.190000000002
247274,10169.26
109913,3218.869999999999
32246,20158.54
26642,26352.58
111888,49937.119999999995
87914,33917.86
217907,12768.93
199703,17372.97
45669,9286.31
126873,28638.27
69528,7106.719999999999
60566,-827.6599999999999
95912,8376.88
225424,23527.760000000002
81555,866.4500000000007
234636,23016.64
80617,37011.83
219748,31600.52
173086,220.13999999999942
195887,10489.13
68843,-2402.4300000000003
163871,13898.29
158041,35075.59
207976,56355.24
98697,23125.03
114138,24639.62
11879,25890.21
240423,25100.77
238827,52276.729999999996
171938,19924.62
156989,2050.1100000000006
107739,4199.610000000001
141143,13744.57
46694,40849.06
212671,-1291.7099999999991
124607,17716.93
24131,27028.690000000002
48581,35588.19
212368,42290.32
64593,2647.0699999999997
108891,33105.09
36131,-1554.3099999999995
135438,60387.619999999995
76298,33317.020000000004
159749,13707.51
149255,38267.45
117474,26206.260000000002
152394,5667.0599999999995
104592,38201.08
149096,48241.04
95265,36746.35
206556,11379.44
77549,23775.510000000002
58911,44278.89
127148,33262.520000000004
78401,23907.989999999998
117755,26934.45
166765,11303.35
197109,8080.91
157079,19693.21
93358,29139.42
195712,19592.879999999997
48727,58681.729999999996
208453,16871.47
103573,34217.270000000004
10083,32998.17
190844,11522.56
16351,45834.49
76703,10029.97
214175,13204.25
25274,13474.26
49514,10666.86
101485,49337.15
94308,6189.92
165548,37487.520000000004
159482,50144.18
201762,-5613.620000000001
80545,9208.55
21880,39449.2
12931,20495.690000000002
122812,14714.88
105658,31285.42
80649,31379.510000000002
193288,37697.119999999995
236887,19709.13
8680,10150.2
61442,36667.58
14257,-3395.5699999999997
115200,52213.0
237198,14463.02
76293,-5509.93
134464,37422.36
56074,22137.260000000002
205555,44569.45
46491,42292.09
70107,38343.93
8642,19859.58
63675,27010.25
2216,29903.84
107651,10272.49
165829,51697.71
208900,4696.0
39907,-3337.0699999999997
51358,25356.42
113031,5745.6900000000005
68339,16261.61
87619,47118.81
203808,7137.92
174469,8684.31
77537,6596.629999999999
50107,20256.93
161141,17840.59
21859,39742.41
41697,10346.03
32552,39817.479999999996
36942,52376.58
4978,4448.219999999999
104859,10640.41
166205,-2696.0499999999993
172502,7939.98
85830,33374.7
54431,27592.690000000002
94005,28411.95
83498,17137.02
19019,3430.8099999999995
67324,16015.76
66641,38099.59
41551,44507.49
168162,15909.38
25091,14434.09
93689,28799.11
93619,22324.809999999998
94183,7757.17
98293,-3313.9300000000003
172560,17036.4
188850,42699.5
9768,13075.32
92609,47871.91
97838,14309.62
61176,52656.24
172967,44917.33
210351,42739.49
119724,-6467.24
1376,58274.24
36976,38791.24
139540,14824.6
19478,31740.22
91990,41177.1
48955,26513.45
39029,9466.71
110482,24662.18
147358,37358.42
160783,28500.17
111824,30177.760000000002
122629,41311.71
118740,-4883.4
4739,37448.61
197282,29268.18
104393,57496.07
132059,20896.41
56284,16782.16
226576,7181.24
213881,19124.190000000002
156070,24490.3
236684,32075.16
75098,11358.02
212435,13295.65
231491,3791.09
76346,26309.54
9236,31717.64
237590,7081.1
121552,50386.479999999996
249290,34909.1
204034,29627.66
18970,-12777.7
195635,22466.65
95368,27318.32
144163,10627.369999999999
239821,-1987.2099999999991
170729,33127.71
57231,1180.6900000000005
37284,38987.16
142386,27285.14
232259,29853.41
243480,25810.2
125364,22240.36
69846,56666.54
6817,12060.83
2227,30680.73
245620,30082.8
134612,35876.88
122700,16242.0
245115,55412.85
189821,13078.79
238085,17005.15
136150,9166.5
148171,29.290000000000873
222360,12808.4
95278,-8172.780000000001
170352,29066.48
157004,38468.96
33908,41302.92
26736,-4491.360000000001
152045,13230.55
99313,11219.87
57968,28714.32
148387,19828.129999999997
138222,11973.78
53211,11834.89
197025,38870.75
152530,13439.7
30680,40676.2
101842,22488.58
24886,34932.14
70292,29879.08
192393,39965.07
32384,25672.16
234427,41495.729999999996
84816,17716.84
234953,19234.47
137586,33192.14
166174,1473.2600000000002
22986,33595.14
48231,22066.690000000002
242864,42917.36
116633,340.6700000000001
30959,48156.41
37553,30177.47
27929,37611.71
214352,48793.479999999996
111488,1033.119999999999
218530,13298.7
244585,18802.15
57816,42218.84
230155,29779.45
141700,32579.0
159692,12118.08
112157,29477.43
67655,22311.45
243260,49627.4
32607,32364.93
111311,17726.89
59458,-5497.58
4035,43235.65
21156,12141.44
166982,34455.18
83565,20466.35
227442,20420.58
190762,4152.379999999999
3736,22627.64
68270,12757.3
236968,56971.32
64716,27753.84
240344,-5590.4400000000005
156198,26709.02
65560,37774.4
163575,3972.25
167329,9436.71
17332,49803.68
76728,37033.72
129574,-3472.74
120827,25308.73
25146,-4463.459999999999
82625,30983.75
22983,29859.17
233307,-5729.07
214560,4212.4
129663,25493.37
186789,39447.11
168732,13452.68
127972,36992.28
58823,14373.77
219633,14599.67
19423,10265.77
202220,-9907.2
243362,44537.380000000005
34256,58393.44
118232,38398.68
140268,5695.32
34857,3041.4300000000003
162095,13676.05
51434,45627.66
176642,34913.58
197264,41510.36
191636,24614.64
94336,38740.64
43339,-5449.389999999999
22885,6035.15
92634,23463.66
215566,22059.34
120698,-4190.98
245094,42134.06
218823,33670.770000000004
214093,45709.07
34207,21032.93
160342,41182.58
201649,38911.51
221232,6637.68
218553,36041.47
10712,19766.879999999997
86788,48026.12
34503,42838.97
13031,9773.69
99827,19492.73
56577,2882.2299999999996
212991,42558.09
132830,2989.7000000000007
51719,50077.81
35095,10601.05
108567,-1172.67
76735,41398.65
159474,44536.26
235085,31686.15
222699,31139.010000000002
50747,12803.53
185773,41458.270000000004
28890,1151.1000000000004
70784,26293.16
68746,16301.54
100346,47088.54
12315,17048.85
84077,-2900.7700000000004
90385,-11491.85
96832,11116.68
81431,34017.69
12893,-10988.93
77636,12802.64
229158,32220.42
62001,23686.989999999998
113840,17410.6
191693,23329.07
199921,16205.79
230047,31543.53
163601,14739.99
167901,13340.99
204118,13990.82
245395,19612.05
17295,-10504.95
85201,22874.989999999998
166849,12143.51
153185,1757.1499999999996
167968,30981.32
72524,25580.760000000002
97964,50408.36
170398,8036.02
164971,24858.29
146059,23825.41
120576,2211.24
199734,1805.6599999999999
195907,39932.93
102814,21917.86
42980,25166.2
186303,26362.97
203815,17300.85
118846,11396.54
105280,38396.2
125362,4386.379999999999
176033,35619.67
226423,45807.770000000004
28505,30254.95
115549,11171.51
36064,-1293.6399999999994
167620,11865.8
32744,48041.56
247629,2647.709999999999
122729,31313.71
22142,15877.58
190233,39995.67
58790,36152.1
147673,14915.27
3710,28111.9
212389,2435.1100000000006
23280,15343.2
70960,34285.4
20138,31901.620000000003
217030,5848.700000000001
185798,29578.02
64300,18770.0
80272,7778.280000000001
184072,5946.280000000001
191001,30117.989999999998
150367,12327.33
152059,41085.41
97146,14437.54
17687,55464.13
72244,31676.559999999998
170154,14524.46
165371,38852.29
150978,30261.22
45551,16323.49
215161,9400.39
125132,8305.68
206016,35241.84
232326,40846.74
107774,12680.26
167669,-2355.6900000000005
32041,-5223.41
217189,2532.1100000000006
116464,17499.36
232635,15545.65
29286,7812.139999999999
130986,-6572.860000000001
129360,27190.4
122255,-6619.549999999999
63223,6910.77
119848,21228.52
26518,28428.82
159870,14278.3
167754,26725.46
61250,13043.5
220783,7805.17
142047,17025.53
112327,5700.73
206383,10107.17
116970,10812.3
7924,15495.76
85468,31019.32
13114,33916.86
36860,32237.4
144096,6228.040000000001
33316,19962.84
191645,25426.55
67306,41001.94
177359,3109.41
42451,19968.489999999998
59149,33270.51
133670,1114.2999999999993
117738,31668.62
208107,6964.93
60250,765.5
231186,45704.14
140313,40202.869999999995
33944,20344.559999999998
170440,25410.6
244754,15171.46
133086,27442.14
19988,3148.120000000001
132233,9967.67
26083,51902.17
104012,46867.88
107838,31491.62
169080,55907.2
171329,27227.71
11290,3407.1000000000004
76287,15927.13
219911,18056.89
60978,4248.219999999999
90372,48210.28
248719,7793.8099999999995
169274,2529.26
60369,33325.31
43444,2134.5599999999995
122748,33201.520000000004
96855,48584.45
124382,42722.18
78191,26719.09
170306,14122.94
144047,46749.53
221953,32369.47
184830,-8938.3
248605,8132.950000000001
92262,-7182.620000000001
160765,726.3500000000004
150735,19510.65
218018,37592.82
204229,1080.7099999999991
136973,1470.2700000000004
195915,57051.85
107769,-1238.6900000000005
121635,25607.65
112724,28492.760000000002
33863,17439.370000000003
217439,11350.61
19079,-11011.79
232240,17925.6
50693,18307.07
231679,45298.21
82888,32037.120000000003
210853,18542.47
21930,37192.7
123722,15906.78
116161,42526.39
233892,5307.08
109770,55759.3
179208,15318.92
151137,30701.629999999997
144385,-1114.8500000000004
160619,-1571.1900000000005
60588,11549.12
174342,16418.58
102670,29191.3
180474,1783.2600000000002
227892,25423.08
66493,11677.07
161150,-11853.5
145617,25210.83
114634,25157.66
231008,20749.92
72029,47187.71
214333,38613.67
104424,17295.760000000002
242158,16702.42
193360,15718.4
75214,13069.86
37506,21351.940000000002
82149,34241.51
124812,9077.88
21558,-5136.58
135785,6641.15
4160,43755.4
183151,28425.489999999998
60487,34302.13
245502,10417.98
61683,55912.17
93510,40870.9
72759,55427.41
86236,2634.6399999999994
3755,29420.45
179796,22921.04
134272,19273.28
225808,23683.92
2537,37967.63
152217,-5773.17
62951,27909.489999999998
207360,17193.4
40857,34326.43
168700,32717.0
162446,36426.54
70273,3816.2700000000004
228362,18499.38
153884,5226.16
62950,40004.5
98918,50047.82
215912,19041.88
87048,29083.52
177821,52985.79
132668,38540.32
162623,10442.77
176625,29598.75
194536,437.6399999999994
58573,18344.27
37924,11046.76
225243,8628.57
244924,41841.76
101694,18593.059999999998
200193,45447.07
171524,35555.76
84926,27577.739999999998
53722,15178.78
89206,28568.940000000002
155055,40073.45
7856,7793.4400000000005
110748,9166.52
55958,23499.42
76900,25214.0
123400,17366.0
153064,33201.36
232679,-4506.790000000001
249220,31597.8
117708,40022.92
206997,27369.03
201784,23753.16
242927,-12138.27
78860,32434.4
240501,46247.99
143040,34969.6
64806,8861.94
98006,36094.94
169781,22119.190000000002
4251,-11310.51
17550,12187.5
208204,22433.96
82699,40538.01
91107,-824.0699999999997
17483,29352.17
72566,8103.34
127151,37244.49
75822,46107.78
109957,45722.43
122338,36374.619999999995
98247,43374.53
232520,21645.8
14266,14406.34
85020,30241.8
59580,6667.200000000001
28536,8381.64
45782,3276.1800000000003
212520,36099.8
138163,16269.369999999999
193056,30449.440000000002
202728,4262.719999999999
144712,41533.88
249682,10536.18
70180,23626.2
191098,47447.020000000004
208450,11327.5
73752,34393.479999999996
187740,27749.6
216688,44002.119999999995
28571,20716.29
120020,6071.799999999999
244176,-7346.76
144689,471.1100000000006
58729,29831.71
113732,16691.68
2820,3014.7999999999993
140426,33686.74
100943,30972.57
146259,-5090.59
149994,4112.0599999999995
141042,49976.58
230943,32233.57
142871,-3079.709999999999
168307,35376.93
142742,28892.58
82813,8583.87
224181,25459.190000000002
193426,41350.74
170501,56147.99
147900,23593.0
210489,26859.11
87921,12997.79
86126,44967.74
225842,37609.58
244912,6624.880000000001
239078,13133.22
99749,39901.51
178965,21718.35
166503,19989.97
18163,29826.370000000003
237620,19133.8
230913,40114.869999999995
181756,43000.44
30015,27444.85
186163,42292.369999999995
181706,37112.94
18751,39490.49
187351,41329.49
211970,22793.3
88948,6526.52
244330,35331.7
99297,31065.03
185570,29664.3
131696,21236.04
173787,45231.13
182865,20766.35
234594,66.05999999999949
101159,35801.41
43359,-2630.59
172337,43004.63
64563,32661.370000000003
127124,7356.76
203630,30933.7
88251,12760.49
12195,29587.05
186913,-11445.130000000001
186095,-5295.950000000001
247027,-7711.27
193189,3754.1100000000006
141716,30076.84
7963,49983.37
58706,25858.940000000002
112545,11982.55
79326,23295.739999999998
38863,34966.37
90807,38468.93
4175,3934.25
150996,9774.04
135848,-4451.48
91032,4643.68
11243,10611.57
220306,36382.94
62223,30731.77
156961,41262.39
18192,24546.08
46066,45794.34
21897,42675.03
36901,43005.99
129074,-2047.7399999999998
240351,23762.489999999998
169055,-2975.5499999999993
53950,30622.5
141390,42944.1
225646,14264.54
198753,49517.47
49201,-11235.01
53901,7429.99
46790,54096.1
90455,4649.450000000001
122859,20197.41
224764,5236.360000000001
19156,22213.440000000002
82416,24618.84
149094,25854.059999999998
110049,42586.51
198587,-7154.870000000001
150082,17421.18
57940,33542.6
199848,-7528.48
58251,11038.49
58031,2893.6900000000005
165874,6767.26
41028,32386.72
73241,33612.59
200217,30287.83
124647,-100.46999999999935
170668,8779.32
116706,26788.940000000002
113284,31937.16
229071,21815.29
136616,37113.84
71658,45000.42
211178,33838.22
35449,14326.51
65524,43060.76
234215,25647.85
149291,50039.09
30318,47321.82
83431,-10027.31
166177,18892.23
241382,33174.18
206000,40432.0
213659,40561.41
192215,23317.85
6552,23956.48
19676,52378.24
130589,-4311.889999999999
647,44131.53
179910,30654.9
246470,33127.3
51240,54994.6
154945,49451.55
148628,23267.72
220035,4616.65
128824,17954.760000000002
31371,42651.29
139587,47115.13
89603,11547.97
41223,20760.77
35503,14330.97
79192,14735.08
138832,4975.68
16032,11264.68
157135,2155.6499999999996
39120,23440.8
175330,15048.7
230474,47146.26
174359,12849.41
157141,27243.59
107892,30114.08
154326,33930.74
8364,1001.3600000000006
5029,20469.71
6289,4148.110000000001
94426,19767.739999999998
213643,18087.57
29687,44381.13
178867,8203.33
51161,33950.39
154396,3739.040000000001
86763,44761.37
186583,37205.17
69988,35442.12
177182,52467.18
124131,-6690.3099999999995
91953,5697.469999999999
36543,322.5699999999997
136022,39974.78
60158,10830.42
65735,30359.65
48257,24540.43
194010,36072.9
231023,5835.77
129850,23615.5
235638,30575.62
180563,13899.369999999999
89273,8285.27
196135,30603.65
98411,26339.89
49496,23264.04
108093,-2066.9300000000003
221808,7408.92
99927,14229.73
3847,9752.53
116493,5317.07
19573,26406.27
129660,8712.4
29661,5817.389999999999
194860,51624.4
213858,48822.42
57037,30780.629999999997
151729,12655.71
18884,2218.16
155843,29988.57
41367,32303.33
248952,729.4799999999996
146916,17770.84
124697,34504.03
133758,23946.42
167862,-5997.620000000001
187868,52622.32
149026,7857.74
32781,46013.19
124876,18488.239999999998
11912,13567.88
151008,17437.92
190083,10442.17
23558,5428.42
76153,1573.4699999999993
25781,48971.19
207465,13068.35
138359,31692.41
15642,50759.58
138963,11965.369999999999
225256,48921.44
210915,29420.85
164483,2853.17
133758,47480.42
245818,22136.82
235886,38265.14
76283,27599.17
221756,-6990.5599999999995
148222,4863.780000000001
75615,32706.85
248917,17987.83
155173,19240.27
41590,37280.1
136385,8364.15
99135,14775.65
157897,30571.03
50543,20197.57
18709,41758.91
170790,10118.1
60899,30042.010000000002
149698,59812.020000000004
15163,26115.370000000003
160600,18637.0
19341,4193.59
86959,48651.41
31620,2657.7999999999993
182417,6500.83
123180,-4303.799999999999
108684,28505.16
171455,759.4500000000007
207958,19888.42
37856,33764.44
131442,47154.58
111359,12874.41
80314,11523.86
139052,17062.48
208986,33807.14
9374,19794.260000000002
28251,35380.49
220672,4851.279999999999
71158,38287.42
171527,29868.73
194000,33519.0
114736,37382.64
50231,9504.69
21082,7015.18
172144,21461.559999999998
7067,19731.33
132963,7492.369999999999
178603,9435.97
147986,37117.14
51699,28818.010000000002
223958,16872.42
138035,17657.65
185805,-6654.049999999999
218342,8448.58
127201,21986.989999999998
16535,30666.65
90530,-7010.299999999999
4285,17678.15
224285,35046.15
232958,49214.42
168633,1021.6700000000001
134724,38884.76
231332,-5795.32
181577,43713.229999999996
74517,22485.83
7471,26867.29
157993,9078.07
97524,23974.760000000002
121070,42805.3
19332,31750.68
48663,40334.37
98390,17725.1
4336,15245.64
134346,11554.54
230151,11996.49
248667,45361.33
161334,33345.66
98940,-11246.4
55711,10446.89
50744,-2121.4400000000005
23144,15590.56
146920,24067.8
194691,19948.09
209017,-7905.17
221842,32660.58
90294,36359.06
209763,43525.369999999995
120365,28156.35
120586,51131.14
106580,15055.2
86714,47293.86
56635,30995.65
236462,27694.38
89510,8302.9
143098,10382.02
121238,29053.62
44439,49989.61
243613,21790.87
107509,31197.91
200605,11321.95
231662,30455.38
107959,14380.41
3577,41013.229999999996
177076,31480.239999999998
31335,48288.65
16267,41987.33
116484,23271.16
182636,-3917.3600000000006
88664,19218.36
219444,25921.559999999998
74611,18096.89
179150,16068.5
69045,8057.549999999999
189500,1377.0
243325,4419.75
166409,19354.91
53671,38729.29
13051,17318.489999999998
192439,27170.61
59926,2414.74
87036,39509.64
131153,30643.47
209520,10903.8
209174,3257.26
184343,688.5699999999997
7954,11367.46
86436,2338.6399999999994
142463,-4710.630000000001
182870,23024.3
125891,56806.09
127075,137.25
7596,2652.040000000001
218148,46355.520000000004
168445,2716.5499999999993
170349,14330.51
85328,-1986.2800000000007
106742,22810.58
134777,15507.23
126311,18499.89
168167,36540.33
186147,33223.53
37044,41004.56
62135,22740.65
126244,46351.56
102505,38931.95
178992,26278.08
183111,41270.89
46948,-2160.4799999999996
104224,9494.76
223823,37947.770000000004
112130,28809.7
214710,-5311.1
49243,19346.57
71242,19705.58
145806,21547.940000000002
13088,13766.12
29444,32671.559999999998
156791,22113.09
80844,15861.56
191895,38866.05
232675,16135.25
186345,18671.55
53045,11415.55
17329,30251.71
94611,9025.89
217506,12049.94
221350,51045.5
201395,44960.05
227486,13252.14
167396,-3909.959999999999
187792,22635.08
441,6296.59
228567,45692.33
237878,46544.22
188836,27338.64
210936,35813.64
70549,-2115.49
231731,43615.69
22721,36986.79
230046,-1644.4599999999991
64872,21764.28
98781,14540.19
176521,43772.79
158308,1083.92
78619,21765.809999999998
93183,-4554.83
44267,28148.33
171204,11329.96
232349,45189.51
217630,20696.7
191611,30667.89
165419,27020.809999999998
235797,24816.03
190232,5462.68
39220,18225.8
191760,56146.4
47250,51788.5
240603,18130.97
17923,38649.770000000004
185093,38573.07
75465,9115.35
53126,13501.74
42581,45605.19
35529,9155.71
112841,3989.59
133779,9565.21
247298,34404.020000000004
135593,28852.07
157964,11251.36
187091,15834.09
247412,-6550.119999999999
188850,19953.5
178273,24466.27
75027,27497.73
124023,32460.77
71601,51609.99
71533,29074.67
218706,27491.940000000002
96046,19332.54
19898,8761.02
184216,17732.84
116223,17922.77
109870,13244.3
200883,53683.17
110203,21617.97
192539,28194.61
88331,7167.6900000000005
76115,3956.8500000000004
167195,7828.049999999999
170409,20376.91
184531,41067.69
30397,29103.03
100938,34389.62
18302,39780.979999999996
172152,36581.479999999996
3912,39549.88
129244,11299.56
213712,11751.880000000001
39698,40130.020000000004
25881,34528.19
208205,10998.95
146019,39910.81
180363,7209.369999999999
5093,207.0699999999997
38302,22969.98
246697,35538.03
6800,23239.0
110566,39523.34
64193,44512.07
176837,19205.629999999997
219543,12181.57
157408,-969.0799999999999
51697,35653.03
63465,14294.35
50378,26037.22
222275,40454.25
228062,22008.38
111022,35623.78
4652,38148.479999999996
107773,25950.27
48194,13606.06
192058,38129.42
121108,-1396.08
59488,11584.12
16377,6956.23
102084,45549.16
92618,18697.82
74651,11807.49
120176,22546.239999999998
116711,19697.89
156277,23600.23
241380,41406.2
70268,-6275.68
193731,-10562.31
212690,19031.1
112630,22084.7
120868,41039.32
6742,50273.58
228366,11157.34
78853,-3629.5300000000007
35881,21492.190000000002
235716,-10458.16
18574,14718.26
142478,33211.22
193651,14468.49
220609,34623.91
211451,7403.49
173252,38392.479999999996
232614,33774.86
186619,12446.81
158400,36547.0
170130,42706.7
61201,34016.99
84884,26714.16
200706,38757.94
213413,39118.869999999995
244223,9583.77
20139,29825.61
64504,19073.96
177668,18903.32
244955,31835.45
147714,37697.86
196573,31592.27
37924,48617.76
230831,29663.690000000002
137023,22163.77
114573,45074.270000000004
187011,36091.89
163695,-88.95000000000073
245495,35950.05
154826,21042.739999999998
48784,35033.16
148297,13590.03
248086,10085.14
241934,40861.66
226322,16903.78
156311,10053.89
200026,26197.739999999998
206191,6774.09
231038,47698.619999999995
103047,16910.53
5579,14081.21
231761,-10514.61
190318,20394.82
238698,10670.02
128488,16805.12
47098,8851.02
183413,18921.87
119114,21064.86
245454,40780.46
225040,-9717.4
202915,15534.85
12566,44246.34
149718,18264.82
20446,28264.54
188003,6179.969999999999
54035,27498.65
17919,45845.81
193697,11817.03
66011,33316.89
187858,8575.42
248460,13918.4
63710,7536.9
99728,19091.72
34489,32342.11
214003,-2242.0300000000007
36246,12751.54
60448,27028.52
38607,43453.93
117712,14688.88
116134,57918.66
137778,18687.22
193418,-6242.18
151372,3104.2800000000007
76387,-1656.8700000000008
102266,50540.34
111868,21011.32
35905,31896.95
131318,37327.82
7384,23085.16
157351,55456.49
43917,60221.83
34708,57448.92
69981,42793.19
57456,6955.4400000000005
56243,13750.57
129358,14678.42
93091,8203.09
66902,6814.98
181499,44038.01
53247,42730.53
101890,21369.1
74107,-4070.0699999999997
178809,40187.91
238978,-2581.7800000000007
110902,35648.979999999996
142473,26857.27
28565,13581.35
196481,33299.19
92162,22902.379999999997
158240,-3664.3999999999996
19407,17341.93
218296,488.0400000000009
99160,15939.4
59186,8942.14
23218,32060.82
187587,28592.129999999997
129867,50670.33
49956,29992.440000000002
211408,8250.92
215854,-10910.54
158350,46440.5
138633,21648.67
242795,29675.05
166404,43508.96
249292,37438.08
205250,15439.5
137449,34943.51
122461,5719.389999999999
33492,36667.08
95760,24034.4
222354,-3254.540000000001
135677,28027.23
166855,31452.45
241921,11224.79
69641,44617.59
87692,12634.08
129909,34009.91
51611,10456.89
100220,34889.8
51004,47761.96
129499,5311.01
41306,41435.94
5033,47505.67
56477,57222.229999999996
54544,10133.56
131278,39159.22
230457,20613.43
67245,-8889.45
72399,49019.01
130521,2555.790000000001
145537,3682.629999999999
110484,54002.16
239815,15556.85
86621,20863.79
147478,43093.22
242668,8792.32
61486,49824.14
179807,-2177.0699999999997
146824,14200.76
10465,9086.35
54350,32971.5
15868,52990.32
184014,11349.86
68571,20773.29
225940,10037.6
204071,-4671.709999999999
88692,30062.08
41509,35181.91
107885,23990.15
122511,5086.889999999999
97637,29824.629999999997
149148,18813.52
16177,34698.229999999996
242683,21812.17
37100,25.0
164259,7888.41
68846,20348.54
65809,-6806.09
134297,17413.03
152525,36052.75
184431,6071.6900000000005
85609,28875.91
205044,16835.559999999998
129229,26542.71
177828,13916.72
170881,21395.190000000002
26977,18531.23
216709,13590.91
15633,22176.67
11809,25404.91
134250,55602.5
6531,13330.69
191971,21037.29
134456,52360.44
43483,-3554.83
113859,27753.41
75903,59056.97
163618,34869.82
169826,-1217.2600000000002
137674,28367.260000000002
60012,15663.88
66520,24724.8
221884,12113.16
57177,13018.23
36282,32781.18
111703,-2206.0300000000007
58247,57174.53
54155,18758.45
45994,7796.0599999999995
48292,13476.08
26633,6592.67
19397,26615.03
161721,8924.79
34055,49852.45
91881,18083.190000000002
75411,-934.1100000000006
64465,17305.35
27346,31156.54
62428,33052.72
113821,32134.79
53815,44966.85
17237,23706.629999999997
208760,16722.4
6059,10937.41
183684,40899.16
239697,-1719.9700000000012
202145,26820.55
26313,31575.870000000003
17891,43716.09
39447,19523.53
242995,7731.049999999999
187149,2452.51
130972,858.2800000000007
50124,4926.76
12229,13988.71
82499,-5958.99
57701,26985.989999999998
134104,8592.96
162622,20889.78
191575,4403.25
20258,2595.42
17002,56195.979999999996
217104,-2662.040000000001
237282,12509.18
128128,5443.719999999999
80685,6965.15
165688,41322.119999999995
200181,-7055.8099999999995
39918,3034.8199999999997
212837,32800.630000000005
230224,-7026.24
8379,33719.21
238527,3429.7299999999996
221217,26381.83
178720,30776.8
81935,37656.65
224850,13507.5
101959,4455.41
204672,12108.28
234006,10330.94
43770,19894.3
174044,-7586.4400000000005
77509,13112.91
197310,10430.9
196138,29683.62
15597,21525.03
162879,18258.21
222466,25754.34
54412,28901.879999999997
111851,21750.489999999998
83064,19396.36
111428,51694.72
17968,31731.32
249557,8335.43
92882,28661.18
176358,-4348.58
110329,22566.71
166734,37458.66
135174,35787.26
181328,47248.72
143563,32683.37
165181,25371.190000000002
243316,-2394.16
82966,15876.34
166047,37199.53
167425,19107.75
189928,34304.72
209542,41537.58
208354,-0.5400000000008731
107506,2670.9400000000005
113815,41412.85
27600,-2372.0
154442,54456.58
74252,5387.48
119904,10645.96
239706,41772.94
244548,12096.52
217384,35422.16
107652,19343.48
233254,9697.46
15178,31886.22
61653,13996.47
145513,45855.869999999995
180313,28160.87
62957,15844.43
14571,34852.29
24166,31754.34
224610,18092.9
210230,39228.7
183335,37531.65
78088,33315.12
90200,42492.0
184325,24788.75
142922,25375.78
186367,39240.33
223184,33001.16
29972,5182.280000000001
157175,28991.25
51434,6208.66
145000,-7884.0
204723,-4399.23
111682,7334.18
217890,32388.1
168927,23529.73
127766,37971.34
82963,49732.37
239886,12513.14
128889,40068.11
96668,12725.32
41532,-2592.3199999999997
236680,15782.2
219006,36166.94
169893,2084.0699999999997
2137,35461.63
29978,14560.22
155455,12568.45
235999,36078.01
60511,13943.89
68685,27224.15
126997,35826.03
210235,43283.65
86906,386.9400000000005
131808,32536.92
63541,39703.59
179232,17957.68
1721,21767.79
54890,44312.1
155077,34664.229999999996
44071,41268.29
181388,-7092.880000000001
11801,32609.989999999998
61003,56925.97
138837,33410.63
189760,10299.4
107844,43382.56
199274,33797.26
204305,11211.95
83340,5416.6
23686,42692.14
90270,31101.3
52990,37188.1
184898,-4452.98
130517,45302.83
55387,9306.13
158795,-5708.950000000001
7361,9484.39
159803,2172.9699999999993
168607,20855.93
117900,13205.0
126229,27143.71
110585,4724.15
54724,19879.760000000002
216440,42731.6
222906,40758.94
232812,6218.880000000001
116043,26346.57
144892,7856.08
106645,27490.55
243860,21958.4
204940,30486.6
245461,30285.39
201787,-3146.870000000001
41505,24070.95
150619,17853.809999999998
216656,-1613.5599999999995
184769,-8401.69
